id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
CRI,2020-06-29,Costa Rica,53,51.4,3.7,82,-3.5,5.7,350,14.8,24.2,149,28.4,10.3,448,40.0,30.9,115,45.6,7.9,39,21.9,2.7,35,-10.3,2.4,67,36.7,4.6,13,-13.3,0.9,17,-15.0,1.2,37,5.7,2.6,43,-12.2,3.0
CRI,2020-06-30,Costa Rica,55,3.8,3.7,97,18.3,6.6,370,5.7,25.2,142,-4.7,9.7,359,-19.9,24.5,120,4.3,8.2,58,48.7,4.0,55,57.1,3.7,52,-22.4,3.5,12,-7.7,0.8,27,58.8,1.8,60,62.2,4.1,60,39.5,4.1
ECU,2020-06-01,Ecuador,248,0,14.4,38,0,2.2,196,0,11.4,83,0,4.8,369,0,21.4,529,0,30.6,50,0,2.9,40,0,2.3,53,0,3.1,25,0,1.4,15,0,0.9,60,0,3.5,20,0,1.2
ECU,2020-06-02,Ecuador,219,-11.7,11.8,28,-26.3,1.5,177,-9.7,9.5,110,32.5,5.9,507,37.4,27.3,499,-5.7,26.9,70,40.0,3.8,37,-7.5,2.0,48,-9.4,2.6,21,-16.0,1.1,21,40.0,1.1,97,61.7,5.2,22,10.0,1.2
ECU,2020-06-03,Ecuador,159,-27.4,5.4,80,185.7,2.7,317,79.1,10.7,105,-4.5,3.5,911,79.7,30.7,1115,123.4,37.6,59,-15.7,2.0,42,13.5,1.4,37,-22.9,1.2,26,23.8,0.9,58,176.2,2.0,37,-61.9,1.2,21,-4.5,0.7
ECU,2020-06-04,Ecuador,246,54.7,14.2,59,-26.2,3.4,165,-47.9,9.5,108,2.9,6.2,508,-44.2,29.2,386,-65.4,22.2,45,-23.7,2.6,30,-28.6,1.7,31,-16.2,1.8,15,-42.3,0.9,65,12.1,3.7,61,64.9,3.5,19,-9.5,1.1
ECU,2020-06-05,Ecuador,106,-56.9,6.7,37,-37.3,2.3,148,-10.3,9.4,96,-11.1,6.1,459,-9.6,29.1,440,14.0,27.9,66,46.7,4.2,43,43.3,2.7,34,9.7,2.2,19,26.7,1.2,58,-10.8,3.7,50,-18.0,3.2,22,15.8,1.4
ECU,2020-06-06,Ecuador,65,-38.7,6.3,29,-21.6,2.8,89,-39.9,8.7,69,-28.1,6.7,273,-40.5,26.6,334,-24.1,32.6,19,-71.2,1.9,22,-48.8,2.1,18,-47.1,1.8,45,136.8,4.4,27,-53.4,2.6,26,-48.0,2.5,9,-59.1,0.9
ECU,2020-06-07,Ecuador,130,100.0,10.7,41,41.4,3.4,123,38.2,10.1,63,-8.7,5.2,287,5.1,23.5,398,19.2,32.6,26,36.8,2.1,20,-9.1,1.6,57,216.7,4.7,9,-80.0,0.7,19,-29.6,1.6,34,30.8,2.8,12,33.3,1.0
ECU,2020-06-08,Ecuador,264,103.1,13.9,41,0.0,2.2,154,25.2,8.1,97,54.0,5.1,562,95.8,29.7,551,38.4,29.1,50,92.3,2.6,33,65.0,1.7,40,-29.8,2.1,19,111.1,1.0,21,10.5,1.1,45,32.4,2.4,18,50.0,0.9
ECU,2020-06-09,Ecuador,112,-57.6,6.8,41,0.0,2.5,152,-1.3,9.2,116,19.6,7.0,482,-14.2,29.2,468,-15.1,28.3,43,-14.0,2.6,44,33.3,2.7,26,-35.0,1.6,18,-5.3,1.1,51,142.9,3.1,78,73.3,4.7,22,22.2,1.3
ECU,2020-06-10,Ecuador,159,42.0,8.5,25,-39.0,1.3,188,23.7,10.1,109,-6.0,5.8,398,-17.4,21.3,749,60.0,40.2,36,-16.3,1.9,32,-27.3,1.7,34,30.8,1.8,18,0.0,1.0,59,15.7,3.2,49,-37.2,2.6,9,-59.1,0.5
ECU,2020-06-11,Ecuador,276,73.6,9.7,61,144.0,2.1,345,83.5,12.1,245,124.8,8.6,733,84.2,25.6,811,8.3,28.4,65,80.6,2.3,55,71.9,1.9,48,41.2,1.7,34,88.9,1.2,27,-54.2,0.9,137,179.6,4.8,21,133.3,0.7
ECU,2020-06-12,Ecuador,154,-44.2,7.3,30,-50.8,1.4,244,-29.3,11.5,124,-49.4,5.9,654,-10.8,31.0,574,-29.2,27.2,55,-15.4,2.6,38,-30.9,1.8,70,45.8,3.3,17,-50.0,0.8,23,-14.8,1.1,113,-17.5,5.3,17,-19.0,0.8
ECU,2020-06-13,Ecuador,135,-12.3,8.1,45,50.0,2.7,230,-5.7,13.8,131,5.6,7.9,469,-28.3,28.2,401,-30.1,24.1,41,-25.5,2.5,30,-21.1,1.8,50,-28.6,3.0,13,-23.5,0.8,21,-8.7,1.3,77,-31.9,4.6,20,17.6,1.2
ECU,2020-06-14,Ecuador,129,-4.4,7.9,35,-22.2,2.2,232,0.9,14.3,189,44.3,11.6,426,-9.2,26.2,322,-19.7,19.8,42,2.4,2.6,25,-16.7,1.5,47,-6.0,2.9,24,84.6,1.5,67,219.0,4.1,67,-13.0,4.1,18,-10.0,1.1
ECU,2020-06-15,Ecuador,256,98.4,11.2,81,131.4,3.5,309,33.2,13.5,182,-3.7,8.0,576,35.2,25.2,544,68.9,23.8,49,16.7,2.1,48,92.0,2.1,50,6.4,2.2,78,225.0,3.4,36,-46.3,1.6,62,-7.5,2.7,12,-33.3,0.5
ECU,2020-06-16,Ecuador,903,252.7,21.5,73,-9.9,1.7,426,37.9,10.2,216,18.7,5.1,1008,75.0,24.0,1082,98.9,25.8,60,22.4,1.4,52,8.3,1.2,93,86.0,2.2,66,-15.4,1.6,27,-25.0,0.6,153,146.8,3.6,36,200.0,0.9
ECU,2020-06-17,Ecuador,315,-65.1,11.4,72,-1.4,2.6,422,-0.9,15.3,188,-13.0,6.8,802,-20.4,29.0,589,-45.6,21.3,102,70.0,3.7,36,-30.8,1.3,62,-33.3,2.2,24,-63.6,0.9,32,18.5,1.2,106,-30.7,3.8,16,-55.6,0.6
ECU,2020-06-18,Ecuador,204,-35.2,8.5,83,15.3,3.4,378,-10.4,15.7,194,3.2,8.0,656,-18.2,27.2,548,-7.0,22.7,65,-36.3,2.7,42,16.7,1.7,54,-12.9,2.2,37,54.2,1.5,38,18.8,1.6,91,-14.2,3.8,20,25.0,0.8
ECU,2020-06-19,Ecuador,307,50.5,13.5,54,-34.9,2.4,303,-19.8,13.3,176,-9.3,7.7,624,-4.9,27.3,504,-8.0,22.1,68,4.6,3.0,36,-14.3,1.6,49,-9.3,2.1,16,-56.8,0.7,32,-15.8,1.4,87,-4.4,3.8,26,30.0,1.1
ECU,2020-06-20,Ecuador,153,-50.2,9.8,22,-59.3,1.4,257,-15.2,16.5,121,-31.2,7.8,495,-20.7,31.8,299,-40.7,19.2,52,-23.5,3.3,26,-27.8,1.7,30,-38.8,1.9,22,37.5,1.4,19,-40.6,1.2,45,-48.3,2.9,15,-42.3,1.0
ECU,2020-06-21,Ecuador,164,7.2,14.7,20,-9.1,1.8,163,-36.6,14.7,67,-44.6,6.0,295,-40.4,26.5,288,-3.7,25.9,9,-82.7,0.8,14,-46.2,1.3,17,-43.3,1.5,16,-27.3,1.4,15,-21.1,1.3,24,-46.7,2.2,20,33.3,1.8
ECU,2020-06-22,Ecuador,176,7.3,8.9,90,350.0,4.6,228,39.9,11.6,143,113.4,7.3,518,75.6,26.3,586,103.5,29.7,37,311.1,1.9,50,257.1,2.5,37,117.6,1.9,17,6.2,0.9,36,140.0,1.8,46,91.7,2.3,8,-60.0,0.4
ECU,2020-06-23,Ecuador,166,-5.7,8.0,49,-45.6,2.4,279,22.4,13.5,195,36.4,9.4,558,7.7,27.0,474,-19.1,23.0,54,45.9,2.6,44,-12.0,2.1,58,56.8,2.8,19,11.8,0.9,37,2.8,1.8,112,143.5,5.4,20,150.0,1.0
ECU,2020-06-24,Ecuador,159,-4.2,8.3,38,-22.4,2.0,242,-13.3,12.7,140,-28.2,7.3,699,25.3,36.7,370,-21.9,19.4,40,-25.9,2.1,26,-40.9,1.4,35,-39.7,1.8,30,57.9,1.6,26,-29.7,1.4,81,-27.7,4.2,20,0.0,1.0
ECU,2020-06-25,Ecuador,123,-22.6,9.4,31,-18.4,2.4,173,-28.5,13.2,145,3.6,11.1,401,-42.6,30.7,225,-39.2,17.2,30,-25.0,2.3,18,-30.8,1.4,25,-28.6,1.9,35,16.7,2.7,11,-57.7,0.8,75,-7.4,5.7,14,-30.0,1.1
ECU,2020-06-26,Ecuador,137,11.4,11.2,20,-35.5,1.6,151,-12.7,12.4,136,-6.2,11.2,389,-3.0,31.9,200,-11.1,16.4,33,10.0,2.7,16,-11.1,1.3,27,8.0,2.2,19,-45.7,1.6,9,-18.2,0.7,75,0.0,6.2,6,-57.1,0.5
ECU,2020-06-27,Ecuador,86,-37.2,9.3,20,0.0,2.2,121,-19.9,13.1,74,-45.6,8.0,325,-16.5,35.1,150,-25.0,16.2,19,-42.4,2.1,37,131.2,4.0,20,-25.9,2.2,22,15.8,2.4,9,0.0,1.0,33,-56.0,3.6,10,66.7,1.1
ECU,2020-06-28,Ecuador,158,83.7,15.1,23,15.0,2.2,113,-6.6,10.8,53,-28.4,5.1,380,16.9,36.4,184,22.7,17.6,26,36.8,2.5,12,-67.6,1.2,28,40.0,2.7,18,-18.2,1.7,6,-33.3,0.6,31,-6.1,3.0,11,10.0,1.1
ECU,2020-06-29,Ecuador,284,79.7,14.9,75,226.1,3.9,276,144.2,14.5,98,84.9,5.1,619,62.9,32.5,349,89.7,18.3,50,92.3,2.6,35,191.7,1.8,35,25.0,1.8,10,-44.4,0.5,18,200.0,0.9,44,41.9,2.3,11,0.0,0.6
ECU,2020-06-30,Ecuador,202,-28.9,9.3,29,-61.3,1.3,211,-23.6,9.7,134,36.7,6.2,656,6.0,30.3,638,82.8,29.4,37,-26.0,1.7,20,-42.9,0.9,34,-2.9,1.6,23,130.0,1.1,15,-16.7,0.7,156,254.5,7.2,13,18.2,0.6
SLV,2020-06-01,El Salvador,220,0,11.2,56,0,2.9,258,0,13.2,81,0,4.1,568,0,29.0,332,0,16.9,31,0,1.6,26,0,1.3,188,0,9.6,49,0,2.5,19,0,1.0,108,0,5.5,25,0,1.3
SLV,2020-06-02,El Salvador,110,-50.0,6.6,52,-7.1,3.1,226,-12.4,13.6,101,24.7,6.1,518,-8.8,31.1,300,-9.6,18.0,27,-12.9,1.6,22,-15.4,1.3,152,-19.1,9.1,44,-10.2,2.6,14,-26.3,0.8,81,-25.0,4.9,20,-20.0,1.2
SLV,2020-06-03,El Salvador,205,86.4,11.1,49,-5.8,2.7,247,9.3,13.4,103,2.0,5.6,682,31.7,37.1,208,-30.7,11.3,44,63.0,2.4,36,63.6,2.0,107,-29.6,5.8,32,-27.3,1.7,16,14.3,0.9,82,1.2,4.5,29,45.0,1.6
SLV,2020-06-04,El Salvador,155,-24.4,8.6,53,8.2,2.9,250,1.2,13.8,129,25.2,7.1,682,0.0,37.7,191,-8.2,10.5,53,20.5,2.9,20,-44.4,1.1,108,0.9,6.0,37,15.6,2.0,29,81.2,1.6,81,-1.2,4.5,23,-20.7,1.3
SLV,2020-06-05,El Salvador,140,-9.7,6.7,49,-7.5,2.3,241,-3.6,11.5,148,14.7,7.0,888,30.2,42.3,187,-2.1,8.9,33,-37.7,1.6,31,55.0,1.5,197,82.4,9.4,37,0.0,1.8,46,58.6,2.2,73,-9.9,3.5,31,34.8,1.5
SLV,2020-06-06,El Salvador,110,-21.4,6.8,85,73.5,5.3,228,-5.4,14.1,159,7.4,9.8,598,-32.7,36.9,170,-9.1,10.5,34,3.0,2.1,19,-38.7,1.2,83,-57.9,5.1,26,-29.7,1.6,24,-47.8,1.5,54,-26.0,3.3,29,-6.5,1.8
SLV,2020-06-07,El Salvador,191,73.6,10.1,76,-10.6,4.0,287,25.9,15.2,209,31.4,11.1,612,2.3,32.4,204,20.0,10.8,42,23.5,2.2,17,-10.5,0.9,97,16.9,5.1,47,80.8,2.5,34,41.7,1.8,55,1.9,2.9,18,-37.9,1.0
SLV,2020-06-08,El Salvador,224,17.3,9.9,108,42.1,4.8,275,-4.2,12.1,257,23.0,11.4,817,33.5,36.1,252,23.5,11.1,37,-11.9,1.6,33,94.1,1.5,98,1.0,4.3,52,10.6,2.3,26,-23.5,1.1,59,7.3,2.6,26,44.4,1.1
SLV,2020-06-09,El Salvador,493,120.1,12.7,112,3.7,2.9,384,39.6,9.9,284,10.5,7.3,1671,104.5,43.1,351,39.3,9.1,65,75.7,1.7,57,72.7,1.5,223,127.6,5.8,108,107.7,2.8,21,-19.2,0.5,66,11.9,1.7,42,61.5,1.1
SLV,2020-06-10,El Salvador,269,-45.4,8.1,64,-42.9,1.9,261,-32.0,7.9,178,-37.3,5.4,1536,-8.1,46.4,262,-25.4,7.9,63,-3.1,1.9,210,268.4,6.4,255,14.3,7.7,86,-20.4,2.6,20,-4.8,0.6,69,4.5,2.1,34,-19.0,1.0
SLV,2020-06-11,El Salvador,243,-9.7,10.3,65,1.6,2.8,235,-10.0,10.0,129,-27.5,5.5,986,-35.8,41.8,261,-0.4,11.1,67,6.3,2.8,73,-65.2,3.1,120,-52.9,5.1,74,-14.0,3.1,19,-5.0,0.8,64,-7.2,2.7,25,-26.5,1.1
SLV,2020-06-12,El Salvador,321,32.1,13.0,65,0.0,2.6,243,3.4,9.9,172,33.3,7.0,1015,2.9,41.2,263,0.8,10.7,61,-9.0,2.5,39,-46.6,1.6,76,-36.7,3.1,99,33.8,4.0,22,15.8,0.9,58,-9.4,2.4,27,8.0,1.1
SLV,2020-06-13,El Salvador,166,-48.3,7.7,67,3.1,3.1,220,-9.5,10.2,154,-10.5,7.1,898,-11.5,41.6,258,-1.9,11.9,44,-27.9,2.0,43,10.3,2.0,109,43.4,5.0,81,-18.2,3.8,23,4.5,1.1,65,12.1,3.0,32,18.5,1.5
SLV,2020-06-14,El Salvador,322,94.0,9.9,77,14.9,2.4,304,38.2,9.3,190,23.4,5.8,1377,53.3,42.2,467,81.0,14.3,55,25.0,1.7,46,7.0,1.4,220,101.8,6.7,40,-50.6,1.2,28,21.7,0.9,103,58.5,3.2,36,12.5,1.1
SLV,2020-06-15,El Salvador,217,-32.6,8.2,54,-29.9,2.0,218,-28.3,8.3,135,-28.9,5.1,1300,-5.6,49.2,352,-24.6,13.3,49,-10.9,1.9,39,-15.2,1.5,113,-48.6,4.3,51,27.5,1.9,21,-25.0,0.8,60,-41.7,2.3,31,-13.9,1.2
SLV,2020-06-16,El Salvador,189,-12.9,8.2,67,24.1,2.9,222,1.8,9.6,157,16.3,6.8,1022,-21.4,44.2,316,-10.2,13.7,50,2.0,2.2,41,5.1,1.8,98,-13.3,4.2,30,-41.2,1.3,20,-4.8,0.9,69,15.0,3.0,32,3.2,1.4
SLV,2020-06-17,El Salvador,149,-21.2,6.1,54,-19.4,2.2,209,-5.9,8.6,148,-5.7,6.1,1267,24.0,52.2,327,3.5,13.5,45,-10.0,1.9,26,-36.6,1.1,60,-38.8,2.5,24,-20.0,1.0,23,15.0,0.9,59,-14.5,2.4,35,9.4,1.4
SLV,2020-06-18,El Salvador,150,0.7,5.0,46,-14.8,1.5,245,17.2,8.1,190,28.4,6.3,1675,32.2,55.3,337,3.1,11.1,52,15.6,1.7,37,42.3,1.2,111,85.0,3.7,57,137.5,1.9,18,-21.7,0.6,82,39.0,2.7,27,-22.9,0.9
SLV,2020-06-19,El Salvador,152,1.3,6.2,63,37.0,2.6,237,-3.3,9.7,125,-34.2,5.1,1301,-22.3,53.1,252,-25.2,10.3,54,3.8,2.2,34,-8.1,1.4,102,-8.1,4.2,33,-42.1,1.3,8,-55.6,0.3,67,-18.3,2.7,23,-14.8,0.9
SLV,2020-06-20,El Salvador,130,-14.5,4.8,48,-23.8,1.8,225,-5.1,8.4,120,-4.0,4.5,1507,15.8,56.0,328,30.2,12.2,49,-9.3,1.8,22,-35.3,0.8,91,-10.8,3.4,39,18.2,1.4,14,75.0,0.5,88,31.3,3.3,30,30.4,1.1
SLV,2020-06-21,El Salvador,128,-1.5,4.9,39,-18.8,1.5,189,-16.0,7.2,101,-15.8,3.9,1590,5.5,60.9,296,-9.8,11.3,32,-34.7,1.2,18,-18.2,0.7,78,-14.3,3.0,30,-23.1,1.1,11,-21.4,0.4,72,-18.2,2.8,26,-13.3,1.0
SLV,2020-06-22,El Salvador,160,25.0,4.4,43,10.3,1.2,278,47.1,7.6,115,13.9,3.1,2486,56.4,67.9,274,-7.4,7.5,34,6.2,0.9,32,77.8,0.9,107,37.2,2.9,22,-26.7,0.6,16,45.5,0.4,67,-6.9,1.8,25,-3.8,0.7
SLV,2020-06-23,El Salvador,160,0.0,6.1,41,-4.7,1.6,271,-2.5,10.3,96,-16.5,3.6,1467,-41.0,55.5,278,1.5,10.5,42,23.5,1.6,44,37.5,1.7,95,-11.2,3.6,22,0.0,0.8,29,81.2,1.1,73,9.0,2.8,24,-4.0,0.9
SLV,2020-06-24,El Salvador,140,-12.5,7.2,45,9.8,2.3,165,-39.1,8.5,92,-4.2,4.7,1066,-27.3,54.8,204,-26.6,10.5,30,-28.6,1.5,32,-27.3,1.6,68,-28.4,3.5,14,-36.4,0.7,15,-48.3,0.8,60,-17.8,3.1,15,-37.5,0.8
SLV,2020-06-25,El Salvador,157,12.1,8.7,55,22.2,3.0,170,3.0,9.4,106,15.2,5.9,954,-10.5,52.9,142,-30.4,7.9,26,-13.3,1.4,20,-37.5,1.1,59,-13.2,3.3,20,42.9,1.1,22,46.7,1.2,53,-11.7,2.9,20,33.3,1.1
SLV,2020-06-26,El Salvador,118,-24.8,9.0,32,-41.8,2.4,115,-32.4,8.7,56,-47.2,4.3,713,-25.3,54.1,116,-18.3,8.8,32,23.1,2.4,18,-10.0,1.4,29,-50.8,2.2,22,10.0,1.7,8,-63.6,0.6,44,-17.0,3.3,14,-30.0,1.1
SLV,2020-06-27,El Salvador,80,-32.2,6.1,37,15.6,2.8,123,7.0,9.4,54,-3.6,4.1,773,8.4,59.1,114,-1.7,8.7,11,-65.6,0.8,6,-66.7,0.5,32,10.3,2.4,16,-27.3,1.2,3,-62.5,0.2,47,6.8,3.6,11,-21.4,0.8
SLV,2020-06-28,El Salvador,72,-10.0,5.4,25,-32.4,1.9,108,-12.2,8.1,38,-29.6,2.8,836,8.2,62.6,129,13.2,9.7,7,-36.4,0.5,7,16.7,0.5,29,-9.4,2.2,10,-37.5,0.7,4,33.3,0.3,61,29.8,4.6,10,-9.1,0.7
SLV,2020-06-29,El Salvador,77,6.9,4.9,40,60.0,2.5,132,22.2,8.4,72,89.5,4.6,966,15.6,61.1,121,-6.2,7.7,25,257.1,1.6,20,185.7,1.3,33,13.8,2.1,24,140.0,1.5,7,75.0,0.4,50,-18.0,3.2,13,30.0,0.8
SLV,2020-06-30,El Salvador,99,28.6,5.8,49,22.5,2.9,152,15.2,8.9,86,19.4,5.0,1032,6.8,60.1,124,2.5,7.2,26,4.0,1.5,24,20.0,1.4,31,-6.1,1.8,21,-12.5,1.2,3,-57.1,0.2,56,12.0,3.3,14,7.7,0.8
GTM,2020-06-01,Guatemala,64,0,11.7,12,0,2.2,45,0,8.2,32,0,5.9,198,0,36.3,89,0,16.3,13,0,2.4,8,0,1.5,37,0,6.8,7,0,1.3,9,0,1.6,17,0,3.1,15,0,2.7
GTM,2020-06-02,Guatemala,53,-17.2,10.0,15,25.0,2.8,57,26.7,10.7,45,40.6,8.5,195,-1.5,36.7,85,-4.5,16.0,10,-23.1,1.9,9,12.5,1.7,18,-51.4,3.4,11,57.1,2.1,10,11.1,1.9,17,0.0,3.2,7,-53.3,1.3
GTM,2020-06-03,Guatemala,46,-13.2,9.5,16,6.7,3.3,49,-14.0,10.1,38,-15.6,7.9,167,-14.4,34.5,80,-5.9,16.5,18,80.0,3.7,10,11.1,2.1,14,-22.2,2.9,19,72.7,3.9,5,-50.0,1.0,14,-17.6,2.9,8,14.3,1.7
GTM,2020-06-04,Guatemala,52,13.0,10.5,20,25.0,4.0,53,8.2,10.7,20,-47.4,4.0,197,18.0,39.7,70,-12.5,14.1,20,11.1,4.0,8,-20.0,1.6,14,0.0,2.8,19,0.0,3.8,5,0.0,1.0,13,-7.1,2.6,5,-37.5,1.0
GTM,2020-06-05,Guatemala,32,-38.5,6.3,11,-45.0,2.2,66,24.5,13.1,47,135.0,9.3,167,-15.2,33.1,88,25.7,17.4,19,-5.0,3.8,9,12.5,1.8,15,7.1,3.0,9,-52.6,1.8,12,140.0,2.4,28,115.4,5.5,2,-60.0,0.4
GTM,2020-06-06,Guatemala,30,-6.2,6.8,19,72.7,4.3,36,-45.5,8.2,26,-44.7,5.9,190,13.8,43.2,79,-10.2,18.0,11,-42.1,2.5,3,-66.7,0.7,14,-6.7,3.2,7,-22.2,1.6,9,-25.0,2.0,13,-53.6,3.0,3,50.0,0.7
GTM,2020-06-07,Guatemala,26,-13.3,6.9,12,-36.8,3.2,38,5.6,10.1,26,0.0,6.9,164,-13.7,43.4,53,-32.9,14.0,10,-9.1,2.6,6,100.0,1.6,17,21.4,4.5,5,-28.6,1.3,5,-44.4,1.3,15,15.4,4.0,1,-66.7,0.3
GTM,2020-06-08,Guatemala,52,100.0,9.3,17,41.7,3.1,43,13.2,7.7,41,57.7,7.4,256,56.1,46.0,95,79.2,17.1,11,10.0,2.0,5,-16.7,0.9,10,-41.2,1.8,9,80.0,1.6,5,0.0,0.9,10,-33.3,1.8,3,200.0,0.5
GTM,2020-06-09,Guatemala,71,36.5,12.4,18,5.9,3.1,48,11.6,8.4,44,7.3,7.7,209,-18.4,36.5,95,0.0,16.6,15,36.4,2.6,7,40.0,1.2,21,110.0,3.7,14,55.6,2.4,7,40.0,1.2,20,100.0,3.5,3,0.0,0.5
GTM,2020-06-10,Guatemala,36,-49.3,6.9,16,-11.1,3.1,60,25.0,11.5,47,6.8,9.0,202,-3.3,38.8,68,-28.4,13.1,16,6.7,3.1,23,228.6,4.4,24,14.3,4.6,10,-28.6,1.9,4,-42.9,0.8,10,-50.0,1.9,4,33.3,0.8
GTM,2020-06-11,Guatemala,63,75.0,4.5,19,18.8,1.4,153,155.0,10.9,63,34.0,4.5,856,323.8,60.9,111,63.2,7.9,24,50.0,1.7,9,-60.9,0.6,31,29.2,2.2,30,200.0,2.1,8,100.0,0.6,30,200.0,2.1,9,125.0,0.6
GTM,2020-06-12,Guatemala,49,-22.2,4.6,36,89.5,3.4,112,-26.8,10.5,41,-34.9,3.8,608,-29.0,57.0,120,8.1,11.2,12,-50.0,1.1,10,11.1,0.9,26,-16.1,2.4,15,-50.0,1.4,8,0.0,0.7,28,-6.7,2.6,2,-77.8,0.2
GTM,2020-06-13,Guatemala,154,214.3,9.4,37,2.8,2.3,127,13.4,7.7,48,17.1,2.9,945,55.4,57.5,190,58.3,11.6,21,75.0,1.3,10,0.0,0.6,43,65.4,2.6,19,26.7,1.2,6,-25.0,0.4,23,-17.9,1.4,20,900.0,1.2
GTM,2020-06-14,Guatemala,74,-51.9,7.2,14,-62.2,1.4,67,-47.2,6.5,38,-20.8,3.7,619,-34.5,60.2,119,-37.4,11.6,15,-28.6,1.5,3,-70.0,0.3,35,-18.6,3.4,12,-36.8,1.2,7,16.7,0.7,18,-21.7,1.8,7,-65.0,0.7
GTM,2020-06-15,Guatemala,86,16.2,6.1,26,85.7,1.9,111,65.7,7.9,44,15.8,3.1,727,17.4,52.0,257,116.0,18.4,21,40.0,1.5,19,533.3,1.4,33,-5.7,2.4,17,41.7,1.2,5,-28.6,0.4,39,116.7,2.8,14,100.0,1.0
GTM,2020-06-16,Guatemala,70,-18.6,6.2,34,30.8,3.0,93,-16.2,8.2,50,13.6,4.4,626,-13.9,55.5,127,-50.6,11.3,23,9.5,2.0,22,15.8,2.0,29,-12.1,2.6,13,-23.5,1.2,9,80.0,0.8,21,-46.2,1.9,11,-21.4,1.0
GTM,2020-06-17,Guatemala,38,-45.7,4.2,22,-35.3,2.4,70,-24.7,7.7,45,-10.0,4.9,542,-13.4,59.2,106,-16.5,11.6,16,-30.4,1.7,7,-68.2,0.8,19,-34.5,2.1,12,-7.7,1.3,10,11.1,1.1,22,4.8,2.4,6,-45.5,0.7
GTM,2020-06-18,Guatemala,72,89.5,5.0,30,36.4,2.1,93,32.9,6.4,45,0.0,3.1,913,68.5,62.8,156,47.2,10.7,29,81.2,2.0,13,85.7,0.9,24,26.3,1.7,18,50.0,1.2,12,20.0,0.8,19,-13.6,1.3,29,383.3,2.0
GTM,2020-06-19,Guatemala,94,30.6,6.3,39,30.0,2.6,119,28.0,8.0,58,28.9,3.9,843,-7.7,56.8,171,9.6,11.5,22,-24.1,1.5,13,0.0,0.9,55,129.2,3.7,7,-61.1,0.5,15,25.0,1.0,31,63.2,2.1,18,-37.9,1.2
GTM,2020-06-20,Guatemala,43,-54.3,5.4,18,-53.8,2.2,58,-51.3,7.2,35,-39.7,4.4,437,-48.2,54.6,118,-31.0,14.8,13,-40.9,1.6,9,-30.8,1.1,23,-58.2,2.9,12,71.4,1.5,5,-66.7,0.6,23,-25.8,2.9,6,-66.7,0.8
GTM,2020-06-21,Guatemala,60,39.5,6.4,11,-38.9,1.2,86,48.3,9.1,37,5.7,3.9,587,34.3,62.2,74,-37.3,7.8,7,-46.2,0.7,1,-88.9,0.1,38,65.2,4.0,5,-58.3,0.5,6,20.0,0.6,21,-8.7,2.2,11,83.3,1.2
GTM,2020-06-22,Guatemala,54,-10.0,4.5,87,690.9,7.3,91,5.8,7.6,55,48.6,4.6,670,14.1,55.9,143,93.2,11.9,24,242.9,2.0,12,1100.0,1.0,20,-47.4,1.7,6,20.0,0.5,7,16.7,0.6,23,9.5,1.9,6,-45.5,0.5
GTM,2020-06-23,Guatemala,63,16.7,6.0,29,-66.7,2.7,93,2.2,8.8,32,-41.8,3.0,590,-11.9,55.9,137,-4.2,13.0,19,-20.8,1.8,12,0.0,1.1,31,55.0,2.9,19,216.7,1.8,8,14.3,0.8,22,-4.3,2.1,1,-83.3,0.1
GTM,2020-06-24,Guatemala,141,123.8,6.3,91,213.8,4.1,162,74.2,7.2,118,268.8,5.3,1211,105.3,54.2,218,59.1,9.7,36,89.5,1.6,52,333.3,2.3,62,100.0,2.8,42,121.1,1.9,27,237.5,1.2,52,136.4,2.3,24,2300.0,1.1
GTM,2020-06-25,Guatemala,157,11.3,5.0,141,54.9,4.5,280,72.8,8.9,173,46.6,5.5,1755,44.9,55.7,233,6.9,7.4,53,47.2,1.7,97,86.5,3.1,92,48.4,2.9,26,-38.1,0.8,24,-11.1,0.8,69,32.7,2.2,51,112.5,1.6
GTM,2020-06-26,Guatemala,168,7.0,5.2,149,5.7,4.6,371,32.5,11.6,227,31.2,7.1,1661,-5.4,51.8,203,-12.9,6.3,77,45.3,2.4,64,-34.0,2.0,100,8.7,3.1,25,-3.8,0.8,27,12.5,0.8,77,11.6,2.4,57,11.8,1.8
GTM,2020-06-27,Guatemala,110,-34.5,4.8,109,-26.8,4.8,292,-21.3,12.7,120,-47.1,5.2,1136,-31.6,49.5,214,5.4,9.3,38,-50.6,1.7,46,-28.1,2.0,81,-19.0,3.5,19,-24.0,0.8,17,-37.0,0.7,66,-14.3,2.9,46,-19.3,2.0
